Drug,Review,Score,Likes
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My son is 12 and was on Focalin for about 3 years. It worked OK, but he had problems with appetite, irritability, and mood swings. This summer we started him on Intuniv and completely dropped Focalin. The behavior and personality are great now. He is the sweetest boy when on Intuniv. He grew 3 inches in 3 months and gained weight (which is great for him!) However, huge side effects are sleepiness, tiredness and headaches (which he never had before). School work or homework remains undone. We have issues at school where teachers%u2019 complaining that he just does not care about anything and not participate in class. We have huge issue with completing home work. I am very frustrated.",0,53
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My 9 yo son was diagnosed with ADHD a year ago and has had OT services for 6 months.  We started Intuniv 2 weeks ago. First day on 1 mg he was super hyper, then seemed unchanged.  A week later we went to 2 mg.  It's great.  He is more focused, less wiggly, finishes task in a more timely manner.  He still squirms but not as much.  His teacher is happy with the improvement.  Side effects-sleepy, dry mouth, emotional.  We have been giving him the pill in the morning.  Around 5pm he gets super sleepy.  The doc told me there is no peak in when the drug works but there is a peak in when the side effects occur.  They tend to be 8-10 hours after taking the drug.  We are going to try giving him the pill at night and see if it helps him with drowsiness.",0,83
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My seven year old son has been on Intuniv for three weeks now. His behavior at school and home is finally starting to improve. He is much more focused and less irritable. Although in the end of week one and beginning of week two of this medicine, he was very cranky and irritable. He is sleepy in the afternoons, but he also takes Clonidine along with this medicine, which also makes him sleepy. So I hope the sleepiness improves. He has started the last week having severe stomach pain. He gets up many times in the night saying his tummy feels funny and he gets some diarrhea in the night. He also has a harder time staying asleep at night, which is new. Hoping the stomach pain stops so we can continue the medicines, as I feel they are helping him.",0,36
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My son has ADHD (combined) and ODD. Unfortunately, Intuniv did not work on my son.",0,26
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My six-year-old grand daughter has been on Intuniv for nearly two weeks. She has Asperberger's Syndrome and ADHD. So far I have seen no improvement, but still hold out hope. What I have seen to date is extreme tiredness and irritability. She has always been an excellent sleeper, but now goes to sleep around 9:00pm only to awaken at 4:01am (with only three minutes variance on either side) and unable to return to sleep until around 6:00am. Then awakens at 7:00am irritable and confrontational. She has developed circles under her eyes and is exhausted for the entire day. She is also on Ability --  2.5mg per day (down from the 5mg she was taking prior to beginning the Intuniv.",0,48
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My six year old son has been on Intuniv for 6 months. He has had an improvement in mood, attention and hyperactivity. However, he is tired in the afternoons and it is hard for him not to fall asleep due to how drowsy he is.",0,49
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My son started this 8 weeks ago. It has been a miracle. He has ADHD, BIPOLAR 2, ODD, and being tested for TBI. This has made his impulsivity manageable . We have had no side effects. We have stayed at 2 mg. We are on quite a few other medicines also. But since we have started this medicine we have not had any CPEP visits or inpatient stays. Prior to this medicine in 1 year we had 6 inpatients and 12 CPEP. His other medicines worked but we could not stop his impulse factor which was putting his life in danger. I have my son back we can actually have a conversation again.",0,57
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My grandson has been on this for over a month. He is a different person, when he is on this. He is not a good eater and never has been so the doctor weighs him a lot. He is only 5 but you could not stand the person he was without medication. He takes this with Vyvanse and it is great!",0,41
Guanfacine,"<b>Intuniv (guanfacine):</b>			 I'm a 19 year-old male college student. I've been on Strattera 100 mg (another non-stimulant like Intuniv) for the last 4-5 years, but I wanted to try another drug because Strattera is starting to be less effective. While on Intuniv, I've noticed that it is doing what it's supposed to (decrease in anxiety, hyperactivity, and increase in focus), but the side-effects are almost not worth it. I've been on Intuniv for two weeks now, and I've been on the 3 mg capsule for the last few days. But, I don't know if I'll be able to finish out the month due to a number of things. I've experienced extreme dry mouth, headaches, INCREASED appetite, and extreme fatigue at awkward hours. I've also found it impossible to wake up in the mornings.",0,130
Guanfacine,"<b>Intuniv (guanfacine):</b>			 I am a 33 year old female. I was Ddiagnosed with ADD when I was 10 years old. I have been on all the older ADD medicines. Ritalin, Vyvanse and Focalin. This is my third week on Intuniv. I started on the 3mg dose last night. I can hardly get up in the morning. I am so tired at work. When I get home, all I want to do is sleep. I am also so cranky. I am also noticing that I am having the famous ADD stare often. I haven't had that in years. I started this medicine because the Concerta 72 mg I take every morning at 7am is wearing off at 1pm.",0,72
Guanfacine,"<b>Intuniv (guanfacine):</b>			 My son is halfway through his fourth week of Intuniv. We became concerned when he began this last week, when he started taking the highest dose he will be on. For two days, he could hardly get out of bed, was very cranky, and slept for nearly 8 hours on a drive home from school vacation (very unusual for him.) I called his doctor on Monday morning and she said to stick it out a few days. See how he did at school, and with getting up in the morning. The last two days have been problem free. He is MUCH more agreeable than ever. He is less emotional (a good thing), less cranky. He is remembering all the things he should. Overall his behavior is better.  We have tried many different medications and so far this is the most effective.",0,195
Guanfacine,"<b>Intuniv (guanfacine):</b>			 We have had much success with our 11 year old on this medication.  He is conversing with us more and stays better focused on the task at hand (i.e. school work). He is not as easily frustrated by things and has started sharing his feelings which he never did before.  He started on the Tenex in August 2009 and we switched to the Intuniv about two months ago.  Tenex helped but Intuniv seems to have really done the trick.  We still have some issues, but everything is more tolerable for both him and us!",0,85
Guanfacine,<b>Intuniv (guanfacine):</b>			 Intuniv is by far the best drug on the market for ADD/ADHD.,0,39
Guanfacine,"<b>Intuniv (guanfacine):</b>			 We just started this a week ago and have not had good results yet.  My 11 yr son had been on Focalin for about 2 yrs for Aspergers Syndrome and was doing great, then like any other drug he's been on since he was 5, it just stopped working.  Sure wish I knew that this would work, but so far the results are not great.  His Doctor added his Risperdal back to try to cut down on the yelling out, singing at school, but so far I am not convinced that this is going to work.  We are sticking it out through this week and I pray that I start to see some results soon.  He does get very sleepy around 8pm and falls asleep on the couch. Last night was the first night that he didn't wake up during the night crying and saying he nauseous, yay!",0,25
Guanfacine,"<b>Intuniv (guanfacine):</b>			 I'm 22 year old female. I was on Vyvanse 60mg, but side effects were getting bad. Switched to Invuniv, only made it through 2 weeks of it. It made me very sleepy, sluggish, and cranky (could have been withdrawals of the Vyvanse). I could not wait for it to kick in for another 2 weeks as recommended.",0,23
Guanfacine,"<b>Intuniv (guanfacine):</b>			 I agree with the other reviewer that this drug has minimal side effects.  However, my 7 yr old son has a significant rash, which Doctors suspect may be from the Intuniv.  The rash is not itchy, just unattractive and widespread. We have been using the Intuniv for 2 1/2 weeks, but may have to stop due to the rash. Here's the results we've seen on this medication:  better moods, less aggression, only minimal improvement with attentional/focus issues, and slight improvement in impulsivity.  Sleepiness has NOT been an issue, even though I had read many reviews and the label that said it might be.  My son has taken every ADHD drug out there except two (literally) and this one is very gentle on the body in comparison (except for the rash).",0,108
Guanfacine,<b>Intuniv (guanfacine):</b>			 Great medication! No side effects and I feel like myself! I'm doing things without bring asked I'm normally asked 5 times to do!,0,73
Guanfacine,My son has been taking this for about 2 years and it has helped to decrease his hyperactivity. He had very adverse reactions to stimulant type medications.,7,5
Adderall,"Adderall has worked great for me when taken as needed. When I was in my early 20s and taking it daily I built up a dependence that lead to terrible withdrawals as it is very addictive. (Learned the hard way and never want to go through that again!) I will usually only take this when my ADHD symptoms are unbearable and my work/personal life starts to become affected. We are talking maybe 1-4 tablets max per month. It really does help with focus and energy, and I find that one 10-20mg dose is usually enough and I feel good for several days after the dose without any withdrawals or dependence issues.",0,22
Adderall,"Laura, CVS in Kansas City and probably elsewhere exclusively carry SANDOZ. With goodrx my 60 tablets of 20mg are 28$",9,10
Adderall,"If you're taking for ADHD please note there are a lot of side effects, having said this, they are sometimes serious so take note to talk to your doctor. If you get cold fingers or toes, make sure to consult your doctor as it's a syndrome that can be prevented.  It does help with focus, it helps with impulse control, it helps with a general overall euphoric feeling and it can cause you to lose a lot of weight. Be sure to eat, EAT, don't shake your head, you know I'm talking to you. Eat and stay hydrated it causes you to urinate a LOT, make sure to supplement what you are losing. It will cause tremors, shakes, and irritability, again, eat food. Make sure to stick to a 2000 calorie diet AT LEAST. May cause muscle fatigue and extreme soreness, stay hydrated, make sure of this.  Some say it causes better grades in school, well, to an extent. It just makes you write a lot. Eat Eat Hydrate And maybe take melatonin to help promote rest. I warned and entertained you.",7,31
Adderall,"My daughter developed tardive dyskinesia, a permanent drug-induced movement disorder, while on Adderall. If your kid has ODD, stay away from all stimulates; they are most at-risk.",1,10
Adderall,"I totally agree that the new A 79 generics are no good.  I mean they work a little bit, but I feel taking the same amount of the other oblong orange ones that taste like sweet were way better.  These taste like nasty chalk.    Ive never had adderal brand though so I wouldnt that difference.",3,13
Adderall,"I have been on  adderal 15mg 2×daily  for 7 yrs it has completely change my life.  I  was always down, depressed, unmotivated, impulsive, always day dreaming, short attention span, no focus and couldn't sitting still. Adderal has given me a new happy life that I can enjoy and appreciate. Starting to think I need to go up to 20mg. I can feel I'm getting used to them. But without them I wouldn't get out of bed and would waste my life.I  think adderal is my miracle drug I have never been so grateful for a prescription drug",10,34
Adderall,"I have found the generic brand for Adderall is not effective as the brand name. The Epic brand caused me to have severe depression, blurred vision, headaches, very tired and no focus at all.  Im trying to find a brand that is much like the name brand. Looking for suggestions if anyone can share please. Thanks",1,39
Adderall,"Generics make me feel ill, sometimes headache, sometimes itching or hives.  Google where generics are made.",1,27
Adderall,"I was so glad to see these posts.  Pharmacies are so rude to me. I switched to so many brands, but they say they are all alike, and say it doesn't matter which generic I get, because they're all the same.  My doctor, unfortunately, thinks the same.  I finally said to the pharmacy tech one day, I'm sure I'm not the only one, who would like certain generics. She said, no, I'm the only one. I know this sounds crazy, but the blue 10mg of teva, don't seem to work like the 15mg of the peach teva, even if I cut one of the blue in half to make it 15mg.",8,35
Adderall,"I recently was given this new form of adderall from the pharmacy which was circular with just an A on one side... I did not like this new form of Adderall at all!! I assumed it would have the same effect as the typical oval shaped and it was completely different which is a little scary. It was very bitter and gross tasting unlike the football shaped one has a sweet note. It also disintegrated turning to powder immediately, as I attempted to break it in half (waste of product). I did not get any focus from it nor did I feel any different at all?? It did nothing! Then the next day got a horrible headache! I was talking with a friend who also mentioned getting the same thing recently. He mentioned having an extremely bad headache too the following day, so we now know it's from this form of adderall. I DO NOT LIKE IT. It should be pulled from the market honestly I don't know what the heck this rubbish  is but it is not adderall.",2,34
Adderall,"Ive been taking the generic version of Adderall for about 2 years now. I was tired all the time and couldnt focus. I felt like a slug and when I had energy I still had brain fog, and had a hard time studying. In class, I would fidget in my chair, doodle, and listen to lectures, but nothing would stick in my head. No matter how long I studied.  I was prescribed the 7.5 mg tablet once a day and just the small dose did wonders for my energy levels and let me focus and actually get things done. It helped me talk in social situations and gave me a mood boost.  That being said, The generics changed a couple times. And Im not sure, but I think I can tell a difference between them. After the pill wears off, my head aches, my legs throb, my body aches, and Im nauseous and feel sick. I have flu like symptoms, which are miserable. Its sad because its a really small dose and helps me so much but some of the side effects suck. You just gotta see whats worth it to you.",8,35
Adderall,This medication does not work at all now.,1,31
Adderall,"I got diagnosed with ADHD at the beginning of this school year, being my senior year of high school. Since 8th grade, I've struggled in school, been incredibly impulsive, had very strange eating habits, over-thought everything, and could never contain my anger or anxiety. Once prescribed, my life has changed. My grades went up, and in 3 months I've lost almost 30 pounds (I am still in the normal BMI range). I can control myself. I finally believe in myself because of Adderall.",9,42
Adderall,"Im 48 yo woman that was diagnosed with ADHD in elementary.  When I began (on holiday) taking it Im extremely fatigue/zombie the first 3 days, I am not nearly as engaged with anyone/anything around me (I talk 97% less when Im on Adderall) and it makes me feel less cognitive.  I feel like it dumbs me down.  After the 3rd day I start to feel better and those  tranquilizer effects  go away. Adderall is an emotional regulator for me. It works wonders for my impulsivity, racing thoughts, fidgeting, feeling overwhelmed, anger, anxiety, zoning out, and my mouth. Yes, my mouth has always been my biggest challenge and has caused me tremendous social/professional problems.  While in a perfect world Id be on no medication, I have to recommend Adderall for anyone whose suffering from ADHD, because  it has changed my overall quality of life for the best.  Sparkle on beautiful people!",9,46
Adderall,"I was diagnosed with both bipolar and ADHD. After trying multiple combinations, we finally tried adderall on top of Wellbutrin, Lamictal, and Fluvoxamine for OCD. At first, the adderall did wonders. Completely made me enjoy life again. However, as my tolerance increased, the adderall crash was very intense. It resulted in a bipolar low almost everyday around the same time. I recently just switched to Stratetta and is my second day taking it. Anxious to see how this works.",9,19
Adderall,"I was diagnosed with ADD in 2005 after experiencing horrible distractibility in class while at college and not being able to focus on a single thought in my head.  I was prescribed Adderall IR and I remember feeling like I had drunk 5 Red Bulls or something!  My heart was pounding and I had horrible anxiety the whole day.  I only took it one time.  I decided to get off it immediately.  Soon after, I was prescribed Strattera, which didn't do ANYTHING.  I've gone for about 13 years without actual ADD medications because I really hated the idea of stimulants. That all changed when I realized my ADD was getting out of control.  I saw my current psychiatrist last week who re-diagnosed me and we discussed my experiences.  I had read reviews from people here who say that Dexedrine works for them if Adderall made them too wired, so I asked if I could try that.  I just tried it today and I had no horrible side effects - no anxiety, no heart palpitations, no edginess, etc.  It is wonderful!",1,12
Adderall,"I shared my experience recently on here and was going back over and reading others as well.  I believe we should all state the laboratory that producing the specific generic we are each taking. Doing so may help us all narrow down which ones to stay away from and which ones are truly therapeutic.  Eon lab  brand of amphetamine/dextroamphetamine was good until 9 months ago, now they are horrible (no therapeutic value and bad side effects).  I then I switched to Teva and they were decent for about 2 months and now they are giving me side effects.  Plus the pharmacy ran out of them and I had to wait for a new batch and when the new batch came in is when the bad side effect started.  I KNOW the drug manufacturer has changed something.  Hope that helps someone.",2,80
Adderall,"So, I have had ADHD since I was like young. I never liked the pills they gave me when I was younger because I was already a thin kid and then taking Adderall I would eat even less. So I stopped taking the medication. When I was taking this medication I got most improved student! I went without the drug for years, until just about 2 years ago I started taking it again and It has helped me so much! I am very thankful for this drug. I suffer from fatigue , and many, many other problems. This drug is one of many I NEED, To Think Straight and to not get outta control.  It also helps me BIG TIME with my anger issues. Hope this helps someone! Star Kid Is OUT!",9,35
Adderall,This drug is one of the greatest formulas of all time. I went from down and depressed and unmotivated to organized and focused. Also from relatively poor to rich due the effect it had on me with my enthusiasm for work,10,42
Adderall,I cannot believe that the FDA allows AUROBINDO or TEVA to sale their lousy drugs through pharmacies in the US.  Neither of these generics have any affect on me at all!!  WASTE of money!   They are playing with people's minds and well being!!!!,2,71
Adderall,"Have taken Adderall on and off for around 13 years for ADD and CFS. I was lucky enough to have tried the  real  brand Adderall by Barr laboratories. Ive never taken over 20mg a day. This medicine has gone to TRASH.The only negative side affect from the Barr version was occasional jaw clinching.   I think Teva mustve burned the patent formula or something because it has never worked liked the Barr, not even close.  So many negative side effects (migraine headaches, heartburn, nausea)! I keep hoping at some point they might magically start producing a decent version that actually helps instead of hurts.  The original Barr had true therapeutic value.  Eon labs produced a decent generic for a while, but BAM, it suddenly went to garbage at the end of 2018.  So switched back to Teva a couple months back and it started ok( not as good as Eon but better than everything else out there), then last months refill is feeling like theyre changing to something bad too.  Bring back real Adderall!",3,55
Adderall,"I had taken Adderall for many years and was slowly on the decline.  I was deeply depressed and had an absolute hopeless and helpless outlook on life with no relief. I had psychosis, delusions and impulsive behavior which I never had. I began having issues with memory, thinking, reasoning, decision making, tasks, and  concentration.  I would become very agitated if being interrupted. I was very aggressive and agitated constantly, it was at least 98% of the time in 10 years.  I read horror stories about stimulants, namely the Amphetamine line of them. I subsequently tapered off of them and feel 100% better than before. I have no depressive symptoms, delusions, memory problems, agitation or aggressiveness. I was not happy with life and my personal relationships were very toxic. I wasted almost 10 years of my life feeling like this and have other personal complications that resulted from the use of these toxic drugs.",1,23
Adderall,I'm all shook up. But it works!,9,16
Adderall,"First prescribed it in grad school for ADD &amp; depression. Worked wonders. Only downside is I became very reliant on it. Was stuck between the two evils of being a depressed zombie (w/o taking it) and feeling like a happy, motivated, focused person (on Adderall). Eventually stopped taking and failed out of grad school. Work was hard, always late, made stupid mistakes, &amp; couldnt complete tasks. 3 years &amp; 3 jobs later, I broke down and went back to a doctor who rediagnosed me with ADD, Anxiety, &amp; Depression. I was reluctant to start back on Adderall and tried a few alternatives first. Everything made me feel even MORE exhausted; back on Adderall 30mg day; feel normal again. I have the motivation, energy, &amp; focus to complete tasks. Only complaint is anxiety which I resolve w/ a low benzo &amp; exercise. Remember, theres no reason to be miserable if theres a pill out there that can change your life.",7,73
Adderall,"This medicine initially seemed to work very well for me with improved concentration but after taking it for only 6 months I discontinued it due to anxiety levels being through the roof to the point where I couldnt function. This was enhanced during social interactions of which is ironic because I know many people say they experience increased desire for social activities. A month after stopping medicine, I started experience psychotic symptoms of which have not subsided. I do not suggest this medicine.",4,14
Adderall,"Started off with  Adderall  5 mg IR twice daily.  Overall, this is a very low dose.  I have found it was more effective and safer to take it every couple of days.  At least for me.  I have tried 40mg and 60mg before so I am very aware of how intense it can be.  If you take it every day you will end up increasing the dosage.  Try to use it sparingly and try doing activities that produce dopamine naturally like exercise or walking and listening to music.  This will help you feel healthier while taking it.  Overall I think it is helpful but definitely feels unnatural and can't believe they give speed to children.",5,28
Adderall,"Diagnosed ADD 18 y/o, on and off Adderall IR since then. Too high a dose causes psychosis...be forewarned. I used to be on 30mg 3x/day, now I'm leary of taking more than 2.5mg 2x/day. Maybe it builds up in the brain, so be sure to take breaks from it often. I notice the side effects outweigh the benefits at higher doses....irritability, zombie-like come-down. My insurance only covers this and Ritalin, so I'm stuck with bad side-effects.",4,16
Adderall,"Adderall is literally the only THING Period that I have tried that has improved my life in the slightest (I have ADD/Treatment-Resistant Depression ) - I got my Bachelors degree in Health &amp; Psychology, I tried EVERY supplement herb, nootropic, etc. I'm commenting here is because of all the people saying how it drained them, or over time began making them feel worse - you need to educate yourself - one of the most important being, be SURE to be supplementing with TYROSINE, literally daily (tyrosine converts into Dopamine - like how 5-HTP converts to Serotonin) just like how SSRI's eventually poop out and just stop working (because they've used up the bodies natural serotonin) Adderall will eventually poop out on you, stop working, yet even worse when this happens, the more you take the WORSE you feel because its like revving an engine with no gasoline left in it!!! Theres plenty more to look into but even just taking Tyrosine makes a HUGE difference!",8,69
Adderall,I do not recommend anyone taking Adderall. I was unable to eat or sleep while taking this medication. It caused severe stunting of my growth.,1,6
Adderall,"I have always known that I had ADD. However, I was in grad school, and I was studying for up to 10-12 hours a day. I found myself reading and re-reading and was having a hard time retaining information, because I couldn't stay focused. I would study for hours. Long story short, for my master's degree, I had to take practice timed test for NP boards, I failed it. My instructor told me to get tested for ADHD,  and get on medications. I did, and it was the best thing I have ever done, and wish I did it sooner, it cut my studying by half, because I'm very focused. I didn't have to request extra time for my NP boards, and I passed with time to spare. I have no side effects; incr. HR, BP, I eat and exercise, and don't take it late in afternoon to avoid insomnia. I only take it when I study and not everyday.  I believe it's about making the drug work for you and not let the drug control you.  Medication holidays are great to do.",10,27
Adderall,"If it wasnt for Adderall I would be a basket case no questions asked. I'm 55 been on it since 2014 on an everyday basis. I'll take a day off every so often, but it's a rare occasion. My Blood Pressure is 122/74- pulse 64 when moving around normally. Resting my BP is lower along with the pulse rate. If you are relatively healthy heart wise no problems. I know one guy who's pushing 76 years old and he's still taking his prescribed dosage.",10,29
Adderall,My son developed tics and we stopped the Adderall medication. Tics remain and one day he hit his head until no hair was there. He also now has blood in his stool no one can explain. Hmmm well permanent  damage isnt worth the education we are providing now. I would rather buy a franchise than a college degree.,1,4
Adderall,"I've been on and off Adderall IR for the last year. When I'm on Adderall the first 3 months is amazing! I feel highly attentive and motivated. I have to take sleep meds because I'm so wired. The negative is the crash I feel by 6pm. It's like I transform into Angry Smurf - no longer talkative or cheerful and forgot about sex -- my libido shut down. My greatest battle is with food.  I am constantly hungry and when I eat the meds seem to lose its potency therefore causing me to skip meals. I built a tolerance rather quickly on this stuff and it lost its efficacy. IN ANY CASE, DO NOT INCREASE YOUR DOSAGES. Instead take a break from Adderall and try another drug for a couple of months.  This drug is not meant for long term use. Just few month. anything longer is just going to create a monster out of you.",6,17
Adderall,"Adderall seemed to really help me at first. After about six months though I ran into problems. I started to feel nervous, had sleeping issues, loose stool, sweaty pits, and ultimately gained a dependency where I craved for me to always be on it and feared the comedown. The final straw was when I fell into my seasonal depression and the it made it worse. I started to feel like an emotionless robot, knew had to leave it. Overall the negative side effects far out-weighed the positive ones. I'll also note it has been several months since my last dose and I still don't feel completely like myself. Sometimes it is harder for me to get up and going than it has ever been, and my seasonal depression didn't end in March like usual, this is the first sunny June I've been depressed like this. I suggest other alternatives to your ADHD, this drug is toxic, very addictive, and can change you. I never felt right taking it, I'll do anything else to combat my ADHD after experiencing it long term.",3,14
Adderall,"Adderall IR destroyed my mental, emotional, and physical health. I started out in high school with XR, switched to vyvanse, and everything was working fine. I became severely dependent on this medication. I could not get out bed without it; I was miserable if I was not on it; I isolated myself from everyone; and it led me to other addictions which I will not discuss on here. My grades were going  down the toilet ( I could not complete any work without it), and I started buying it from the streets. I had to go to inpatient rehab for this medication. I started a 12 step program and for 6 months I have been off this medication. I feel more balanced with certain coping skills (community outreach, yoga, meditation). Please be warned Adderall IR is equivalent to methamphetamine (I talked to many addiction specialists, psychologists, and social workers).",0,21
Adderall,"Adderall is an excellent medicine. More psychiatric medicines should be stimulants. I notice some positive changes when it is increased that I saw were necessary. Furthermore, it's easy to tell when a further increase needs to occur in order to fully treat ADHD for myself. It's the least expensive ADHD medicine I have found. It also worked the best for me.",10,17
Adderall,"Started with Adderall then to Straterra, then Vyvanse, then Medafinil and now back to Adderall, which  works for my ADHD.",0,5
Adderall,This med really helps me focus!!,9,14
Adderall,"Read all the comments about Adderall being an amphetamine. It's a mixed bag. Everyone who has ADHD has different levels. Talking too much or losing weight, lower dosage. Comments about generic differences is true. I have ADHD, panic attacks, agoraphobia, chronic fatigue. Started in 1991 with anxiety. Tried every medication. I had developed a chemical imbalance. I'd rather have lost both legs. People have zero compassion for mental health issues. On Adderall XR 30mg daily for 12 years. I'm 64. I wanted to try 10mg IR so I can manage it better. Use less. For 2 years no insurance &amp; generics didn't exist. Cost $475 a month. Another script cost me $900! It was either bankruptcy or sell my house. Don't believe in bankruptcy; sold house. When your paying $940 a month child support, $1000 in house payments, $1,400 a month in meds with no insurance, what else can you do? And I detest dead beat parents. It truly helps. Go with the lowest dose that works for you.",8,36
Adderall,"Been on Adderall for 5 years now, 15mg twice daily. Started on 10mg 2x daily but the lower doses are associated with aggressive behaviors. Is it a flawless savior? Do I still struggle at times with ADHD? Absolutely! Medications, i.e. insulin, all have side effects. As a patient, you must ask yourself if the side effects outweigh the benefits.  I refused treatment until age 32 which has been beneficial to my physical health. If you are at the mercy of ADHD, I strongly advise you to use some of the new apps with or without meds. Daily for the 1st 3 weeks is simply miraculous.  Lastly, the world or your coworkers don't need to know about your diagnosis. ADHD is still stigmatized as a disorder that only stupid people have. My 1st RN job I was viciously bullied once word got out about my ADHD!! By my fellow RNs!! Now I make more than a Nurse Practitioner!! #Strength",7,58
Adderall,"I've read some of the comments comparing this medication to 'street meth.' That is simply not true and further stigmatizes Adult ADHD, since many still inaccurately claim it's something you grow out of. Well, it isn't and my childhood ADHD went untreated and I could barely function at school. Since taking a combo of Adderall and Wellbutrin, my brain and my life is no longer a disorganized mess. As a kid, I was an untreated C+ student and as an adult I have a PhD. I regret the years I wasn't helped. Medication plus cognitive behavior therapy plus Adult ADD support groups = a better me. If the medicine doesn't work for you, that is your individual response but it doesn't represent all of us.",9,104
Adderall,I'm prescribed the 30mg tablets and I couldn't be happier! I've been taking this medicine for years and its very effective. 10/10,10,39
Adderall,"Adderall (Amphetamine) will seem fantastic the first time it is prescribed.  But as the years go by, and tolerance increases, you will need more. It also down regulates dopamine in the brain  (which eventually  means that it has been associated with dopamine depletion in the strital area of the brain and frontal cortex) Dopamine effects pleasure.  When it becomes low (the brain will compensate by lowering dopamine when taking Amphetamine, because Adderall increases it) When this happens you will need to continue taking it or you may experience what is called anhedonia  (Look that up) This is a very dangerous drug that can permanently change brain chemistry",0,45
Adderall,All the generics ate horrible.  Teva who acquired barr has not improved. The brand is teva- generic does not work. I want something comparable to original Barr. I'm struggling and drowning back into depression -  generics are not the same. FDA doing nothing to help all of us that ate struggling,0,54
Adderall,"I'm a 21 yr old who suffers from extreme ADD and Social Anxiety. I've found that Adderall 20 mgs IR 3 times daily to be a life saver for my ADD and social life. I actually go out and can maintain friendships/relationships. I've tried Focalin (D-methylphenidate), Ritalin (racemic form methylphenidate), Concerta (Mph er), etc and Adderall beats them all by far. I started out on 10mgs twice a day and have found this dosage is the most effective at keeping my moods stable.",9,28
Adderall,"I tried adderall first at age 17 (15mg a day), it helped a couple hours after I took it, but about 3 hours later I'd get extremely depressed and have depressing thoughts, then a couple hours later it'd just go away. This happened every time and I went off it shortly after. At 19 I tried it again at 20mg a day. Same good feelings for about 3 hours, and then a crash. However, this time the bad feelings weren't as intense and I didn't have depressing thoughts. I did experience more anxiety though, and the depression was still bad enough for me to dread taking the meds. I'm trying focalin now but I've only taken it once so I can't compare them yet.",6,15
Adderall,I was prescribed Adderall 5mg in the morning to start for ADD not ADHD. I am 21 years old. After a couple months I got up to 20mg daily because the lower doses weren't helping. Make sure to eat something before you take it because if I took it before breakfast I wouldn't eat all day. After 4 months on Adderall 20mg daily it is not helping anymore and if anything made my ADD a lot worse. I'd be in the middle of a conversation and just totally blank. Started taking a lot of effort to think anymore. It also became really hard to do much of anything if I didn't take it. It also made me sweat profusely and gave me very dry and pimply skin. It worked well for a while when I didn't take it every day but when I changed jobs I started taking it daily and it's awful. If you are prescribed this don't take it daily like it's a maintenance drug or it'll fry your brain!!!,6,11
Adderall,"AHDH medications sucks.They don't treat ADHD believe me. They just delay it till the crash comes and you feel 40 times more worse.They have  destroyed the lives of hundreds of people due to prolonged use. They are just street meth.Believe me I have ADHD and the best medicine I would suggest are a non-stimulants like welbutrin and strattera.If they didn't work for you then never ever use stimulants they will ruin your life. Just rely on adaptogens eg rhodiola, ginseng, good diet, exercise and meditation. If study is a problem for you then use you hyperfocus and study something that you are interested in.You may have found some good reviews about these  stimulants however these people are new and they are unaware of there consequences. I have tried stimulants for 15 years so I am confident and sure about what I say.",1,36
Adderall,"I have been diagnosed when I was in ,1st grade but parents were against medicating their child. Big mistake, now in my early 30's I  have been on 20mgs twice a day and they put me in an almost sedated comfortable mindset where my mind can focus on one thing and not twenty at a time. As soon as my Dr put me on this med I could work and attend College, it's let me utilize the intellect that I could never use and will be going into Graduate program for Psychology next semester. Those people with ADHD without  any medication just use it how you are directed and it can change your life without changing who you are and how you act as a person.",10,44
Adderall,"Im a 21 year old female. Adderall helped me focus, be on time, stay organized. However, as time passed I noticed the negative impact. I had weight loss, irritability, my anxiety was worse, dry skin, dry mouth, was not feeling like myself. I developed insomnia too. This was only on 20 mg a day. I took it as prescribed. The worst part was when I tried to quit taking it after I was switched to Vyvanse, which I felt even worse on. I ended up in the hospital having a panic attack the first time I tried to stop taking it. The second time I tried to quit I had even more withdrawal symptoms, paranoia, panic attacks, vomiting. Stimulants are not worth it.",1,20
Adderall,"Was diagnosed with ADHD at 18 years old. I was prescribed, and am taking Adderall 20mg XR. This drug makes me feel like an emotionless zombie at times. My anxiety is fluctuating a lot and my mood is constantly changing. I like to go out late sometimes but when it wears off I dont have any energy to do so. Friends and family have become increasingly less important it seems. I have minor scoliosis and it makes my back pain a lot worse at times. This drug definitely allows me to focus and get ahead. At the end of the day I dont know if its worth it though. Might need a lower dose.",5,16
Adderall,"Makes daily life possible. I was diagnosed in 3rd grade with ADHD. Poor grades and constantly being sent to the principal for class disruptions was getting ridiculous. Started on  Ritilan. No more principal and straight A's. Now in my 30's and on Adderall I successfully taught myself computers, reading electrical schematics and building whatever is called for. Pretty much whatever I wanted to learn.",10,22
